# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-06 03:08:46 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06043500 Gallatin River near Gallatin Gateway, MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06043500
#            TS   parameter     statistic     Description
#         80830       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	80830_00060_00003	80830_00060_00003_cd
USGS	06043500	1991-06-02	3650	A
USGS	06043500	1991-06-03	4950	A
USGS	06043500	1991-06-04	5380	A
USGS	06043500	1991-06-05	7240	A
USGS	06043500	1991-06-06	6840	A
USGS	06043500	1991-06-07	6270	A
USGS	06043500	1991-06-08	5800	A
USGS	06043500	1991-06-09	5180	A
USGS	06043500	1991-06-10	5180	A
USGS	06043500	1991-06-11	5560	A
USGS	06043500	1991-06-12	5980	A
USGS	06043500	1991-06-13	5420	A
USGS	06043500	1991-06-14	4630	A
USGS	06043500	1991-06-15	3660	A
USGS	06043500	1991-06-16	3420	A
USGS	06043500	1991-06-17	3450	A
USGS	06043500	1991-06-18	3270	A
USGS	06043500	1991-06-19	3260	A
USGS	06043500	1991-06-20	3400	A
USGS	06043500	1991-06-21	3270	A
USGS	06043500	1991-06-22	3090	A
USGS	06043500	1991-06-23	2870	A
USGS	06043500	1991-06-24	2700	A
USGS	06043500	1991-06-25	2630	A
USGS	06043500	1991-06-26	2430	A
USGS	06043500	1991-06-27	2300	A
USGS	06043500	1991-06-28	2250	A
USGS	06043500	1991-06-29	2100	A
USGS	06043500	1991-06-30	2130	A
USGS	06043500	1991-07-01	2090	A
USGS	06043500	1991-07-02	1980	A
USGS	06043500	1991-07-03	1920	A
USGS	06043500	1991-07-04	1900	A
USGS	06043500	1991-07-05	1960	A
USGS	06043500	1991-07-06	1830	A
USGS	06043500	1991-07-07	1700	A
USGS	06043500	1991-07-08	1590	A
USGS	06043500	1991-07-09	1520	A
USGS	06043500	1991-07-10	1520	A
USGS	06043500	1991-07-11	1420	A
USGS	06043500	1991-07-12	1330	A
USGS	06043500	1991-07-13	1270	A
USGS	06043500	1991-07-14	1230	A
USGS	06043500	1991-07-15	1180	A
USGS	06043500	1991-07-16	1120	A
USGS	06043500	1991-07-17	1080	A
USGS	06043500	1991-07-18	1030	A
USGS	06043500	1991-07-19	985	A
USGS	06043500	1991-07-20	944	A
USGS	06043500	1991-07-21	924	A
USGS	06043500	1991-07-22	888	A
USGS	06043500	1991-07-23	875	A
USGS	06043500	1991-07-24	870	A
USGS	06043500	1991-07-25	855	A
USGS	06043500	1991-07-26	906	A
USGS	06043500	1991-07-27	824	A
USGS	06043500	1991-07-28	781	A
USGS	06043500	1991-07-29	754	A
USGS	06043500	1991-07-30	735	A
USGS	06043500	1991-07-31	721	A
USGS	06043500	1991-08-01	718	A
USGS	06043500	1991-08-02	722	A
USGS	06043500	1991-08-03	690	A
USGS	06043500	1991-08-04	677	A
USGS	06043500	1991-08-05	691	A
USGS	06043500	1991-08-06	697	A
USGS	06043500	1991-08-07	682	A
USGS	06043500	1991-08-08	647	A
USGS	06043500	1991-08-09	625	A
USGS	06043500	1991-08-10	610	A
USGS	06043500	1991-08-11	596	A
USGS	06043500	1991-08-12	584	A
USGS	06043500	1991-08-13	575	A
USGS	06043500	1991-08-14	566	A
USGS	06043500	1991-08-15	570	A
USGS	06043500	1991-08-16	560	A
USGS	06043500	1991-08-17	551	A
USGS	06043500	1991-08-18	594	A
USGS	06043500	1991-08-19	553	A
USGS	06043500	1991-08-20	546	A
USGS	06043500	1991-08-21	527	A
USGS	06043500	1991-08-22	522	A
USGS	06043500	1991-08-23	538	A
USGS	06043500	1991-08-24	526	A
USGS	06043500	1991-08-25	503	A
USGS	06043500	1991-08-26	517	A
USGS	06043500	1991-08-27	602	A
USGS	06043500	1991-08-28	617	A
USGS	06043500	1991-08-29	555	A
USGS	06043500	1991-08-30	515	A
USGS	06043500	1991-08-31	501	A
USGS	06043500	1991-09-01	490	A
USGS	06043500	1991-09-02	492	A
USGS	06043500	1991-09-03	480	A
USGS	06043500	1991-09-04	474	A
USGS	06043500	1991-09-05	470	A
USGS	06043500	1991-09-06	465	A
USGS	06043500	1991-09-07	463	A
USGS	06043500	1991-09-08	504	A
USGS	06043500	1991-09-09	564	A
USGS	06043500	1991-09-10	540	A
USGS	06043500	1991-09-11	539	A
USGS	06043500	1991-09-12	501	A
USGS	06043500	1991-09-13	482	A
USGS	06043500	1991-09-14	648	A
USGS	06043500	1991-09-15	636	A
USGS	06043500	1991-09-16	583	A
USGS	06043500	1991-09-17	567	A
USGS	06043500	1991-09-18	542	A
USGS	06043500	1991-09-19	520	A
USGS	06043500	1991-09-20	512	A
USGS	06043500	1991-09-21	507	A
USGS	06043500	1991-09-22	495	A
USGS	06043500	1991-09-23	485	A
USGS	06043500	1991-09-24	477	A
USGS	06043500	1991-09-25	469	A
USGS	06043500	1991-09-26	462	A
USGS	06043500	1991-09-27	457	A
USGS	06043500	1991-09-28	458	A
USGS	06043500	1991-09-29	472	A
USGS	06043500	1991-09-30	462	A
USGS	06043500	1991-10-01	438	A
USGS	06043500	1991-10-02	432	A
USGS	06043500	1991-10-03	433	A
USGS	06043500	1991-10-04	440	A
USGS	06043500	1991-10-05	427	A
USGS	06043500	1991-10-06	434	A
USGS	06043500	1991-10-07	431	A
USGS	06043500	1991-10-08	424	A
USGS	06043500	1991-10-09	418	A
USGS	06043500	1991-10-10	415	A
USGS	06043500	1991-10-11	413	A
USGS	06043500	1991-10-12	410	A
USGS	06043500	1991-10-13	405	A
USGS	06043500	1991-10-14	403	A
USGS	06043500	1991-10-15	402	A
USGS	06043500	1991-10-16	398	A
USGS	06043500	1991-10-17	394	A
USGS	06043500	1991-10-18	391	A
USGS	06043500	1991-10-19	394	A
USGS	06043500	1991-10-20	390	A
USGS	06043500	1991-10-21	397	A
USGS	06043500	1991-10-22	409	A
USGS	06043500	1991-10-23	431	A
USGS	06043500	1991-10-24	395	A
USGS	06043500	1991-10-25	407	A
USGS	06043500	1991-10-26	418	A
USGS	06043500	1991-10-27	423	A
USGS	06043500	1991-10-28	349	A
USGS	06043500	1991-10-29	333	A
USGS	06043500	1991-10-30	299	A
USGS	06043500	1991-10-31	361	A
USGS	06043500	1991-11-01	361	A
USGS	06043500	1991-11-02	288	A
USGS	06043500	1991-11-03	291	A
USGS	06043500	1991-11-04	316	A
USGS	06043500	1991-11-05	367	A
USGS	06043500	1991-11-06	392	A
USGS	06043500	1991-11-07	373	A
USGS	06043500	1991-11-08	369	A
USGS	06043500	1991-11-09	425	A
USGS	06043500	1991-11-10	424	A
USGS	06043500	1991-11-11	396	A
USGS	06043500	1991-11-12	403	A
USGS	06043500	1991-11-13	420	A
USGS	06043500	1991-11-14	413	A
USGS	06043500	1991-11-15	342	A
USGS	06043500	1991-11-16	332	A
USGS	06043500	1991-11-17	378	A
USGS	06043500	1991-11-18	403	A
USGS	06043500	1991-11-19	378	A
USGS	06043500	1991-11-20	369	A
USGS	06043500	1991-11-21	371	A
USGS	06043500	1991-11-22	355	A
USGS	06043500	1991-11-23	287	A
USGS	06043500	1991-11-24	350	A
USGS	06043500	1991-11-25	364	A
USGS	06043500	1991-11-26	366	A
USGS	06043500	1991-11-27	369	A
USGS	06043500	1991-11-28	344	A
USGS	06043500	1991-11-29	337	A
USGS	06043500	1991-11-30	276	A
USGS	06043500	1991-12-01	289	A
USGS	06043500	1991-12-02	318	A
USGS	06043500	1991-12-03	316	A
USGS	06043500	1991-12-04	317	A
USGS	06043500	1991-12-05	320	A
USGS	06043500	1991-12-06	343	A
USGS	06043500	1991-12-07	354	A
USGS	06043500	1991-12-08	315	A
USGS	06043500	1991-12-09	315	A
USGS	06043500	1991-12-10	313	A
USGS	06043500	1991-12-11	275	A
USGS	06043500	1991-12-12	295	A
USGS	06043500	1991-12-13	314	A
USGS	06043500	1991-12-14	293	A
USGS	06043500	1991-12-15	284	A
USGS	06043500	1991-12-16	291	A
USGS	06043500	1991-12-17	287	A
USGS	06043500	1991-12-18	311	A
USGS	06043500	1991-12-19	324	A
USGS	06043500	1991-12-20	293	A
USGS	06043500	1991-12-21	272	A
USGS	06043500	1991-12-22	303	A
USGS	06043500	1991-12-23	298	A
USGS	06043500	1991-12-24	311	A
USGS	06043500	1991-12-25	318	A
USGS	06043500	1991-12-26	312	A
USGS	06043500	1991-12-27	304	A
USGS	06043500	1991-12-28	306	A
USGS	06043500	1991-12-29	316	A
USGS	06043500	1991-12-30	319	A
USGS	06043500	1991-12-31	322	A
USGS	06043500	1992-01-01	305	A
USGS	06043500	1992-01-02	312	A
USGS	06043500	1992-01-03	312	A
USGS	06043500	1992-01-04	310	A
USGS	06043500	1992-01-05	321	A
USGS	06043500	1992-01-06	334	A
USGS	06043500	1992-01-07	341	A
USGS	06043500	1992-01-08	324	A
USGS	06043500	1992-01-09	311	A
USGS	06043500	1992-01-10	313	A
USGS	06043500	1992-01-11	305	A
USGS	06043500	1992-01-12	319	A
USGS	06043500	1992-01-13	314	A
USGS	06043500	1992-01-14	320	A
USGS	06043500	1992-01-15	303	A
USGS	06043500	1992-01-16	310	A
USGS	06043500	1992-01-17	306	A
USGS	06043500	1992-01-18	284	A
USGS	06043500	1992-01-19	294	A
USGS	06043500	1992-01-20	300	A
USGS	06043500	1992-01-21	306	A
USGS	06043500	1992-01-22	311	A
USGS	06043500	1992-01-23	316	A
USGS	06043500	1992-01-24	315	A
USGS	06043500	1992-01-25	313	A
USGS	06043500	1992-01-26	317	A
USGS	06043500	1992-01-27	311	A
USGS	06043500	1992-01-28	315	A
USGS	06043500	1992-01-29	314	A
USGS	06043500	1992-01-30	315	A
USGS	06043500	1992-01-31	309	A
USGS	06043500	1992-02-01	306	A
USGS	06043500	1992-02-02	303	A
USGS	06043500	1992-02-03	296	A
USGS	06043500	1992-02-04	287	A
USGS	06043500	1992-02-05	291	A
USGS	06043500	1992-02-06	290	A
USGS	06043500	1992-02-07	291	A
USGS	06043500	1992-02-08	305	A
USGS	06043500	1992-02-09	317	A
USGS	06043500	1992-02-10	320	A
USGS	06043500	1992-02-11	324	A
USGS	06043500	1992-02-12	318	A
USGS	06043500	1992-02-13	321	A
USGS	06043500	1992-02-14	326	A
USGS	06043500	1992-02-15	321	A
USGS	06043500	1992-02-16	328	A
USGS	06043500	1992-02-17	321	A
USGS	06043500	1992-02-18	297	A
USGS	06043500	1992-02-19	319	A
USGS	06043500	1992-02-20	327	A
USGS	06043500	1992-02-21	329	A
USGS	06043500	1992-02-22	329	A
USGS	06043500	1992-02-23	323	A
USGS	06043500	1992-02-24	308	A
USGS	06043500	1992-02-25	312	A
USGS	06043500	1992-02-26	312	A
USGS	06043500	1992-02-27	309	A
USGS	06043500	1992-02-28	318	A
USGS	06043500	1992-02-29	330	A
USGS	06043500	1992-03-01	337	A
USGS	06043500	1992-03-02	342	A
USGS	06043500	1992-03-03	344	A
USGS	06043500	1992-03-04	348	A
USGS	06043500	1992-03-05	350	A
USGS	06043500	1992-03-06	349	A
USGS	06043500	1992-03-07	345	A
USGS	06043500	1992-03-08	345	A
USGS	06043500	1992-03-09	325	A
USGS	06043500	1992-03-10	313	A
USGS	06043500	1992-03-11	324	A
USGS	06043500	1992-03-12	331	A
USGS	06043500	1992-03-13	333	A
USGS	06043500	1992-03-14	343	A
USGS	06043500	1992-03-15	346	A
USGS	06043500	1992-03-16	364	A
USGS	06043500	1992-03-17	369	A
USGS	06043500	1992-03-18	368	A
USGS	06043500	1992-03-19	343	A
USGS	06043500	1992-03-20	337	A
USGS	06043500	1992-03-21	329	A
USGS	06043500	1992-03-22	308	A
USGS	06043500	1992-03-23	319	A
USGS	06043500	1992-03-24	335	A
USGS	06043500	1992-03-25	328	A
USGS	06043500	1992-03-26	329	A
USGS	06043500	1992-03-27	345	A
USGS	06043500	1992-03-28	347	A
USGS	06043500	1992-03-29	346	A
USGS	06043500	1992-03-30	358	A
USGS	06043500	1992-03-31	370	A
USGS	06043500	1992-04-01	373	A
USGS	06043500	1992-04-02	396	A
USGS	06043500	1992-04-03	437	A
USGS	06043500	1992-04-04	497	A
USGS	06043500	1992-04-05	507	A
USGS	06043500	1992-04-06	436	A
USGS	06043500	1992-04-07	397	A
USGS	06043500	1992-04-08	430	A
USGS	06043500	1992-04-09	410	A
USGS	06043500	1992-04-10	468	A
USGS	06043500	1992-04-11	445	A
USGS	06043500	1992-04-12	431	A
USGS	06043500	1992-04-13	491	A
USGS	06043500	1992-04-14	586	A
USGS	06043500	1992-04-15	649	A
USGS	06043500	1992-04-16	689	A
USGS	06043500	1992-04-17	741	A
USGS	06043500	1992-04-18	749	A
USGS	06043500	1992-04-19	668	A
USGS	06043500	1992-04-20	606	A
USGS	06043500	1992-04-21	645	A
USGS	06043500	1992-04-22	718	A
USGS	06043500	1992-04-23	722	A
USGS	06043500	1992-04-24	647	A
USGS	06043500	1992-04-25	654	A
USGS	06043500	1992-04-26	694	A
USGS	06043500	1992-04-27	882	A
USGS	06043500	1992-04-28	1140	A
USGS	06043500	1992-04-29	1310	A
USGS	06043500	1992-04-30	1730	A
USGS	06043500	1992-05-01	1610	A
USGS	06043500	1992-05-02	1430	A
USGS	06043500	1992-05-03	1420	A
USGS	06043500	1992-05-04	1520	A
USGS	06043500	1992-05-05	1680	A
USGS	06043500	1992-05-06	1900	A
USGS	06043500	1992-05-07	2180	A
USGS	06043500	1992-05-08	2420	A
USGS	06043500	1992-05-09	2560	A
USGS	06043500	1992-05-10	2020	A
USGS	06043500	1992-05-11	1750	A
USGS	06043500	1992-05-12	1570	A
USGS	06043500	1992-05-13	1470	A
USGS	06043500	1992-05-14	1420	A
USGS	06043500	1992-05-15	1560	A
USGS	06043500	1992-05-16	1640	A
USGS	06043500	1992-05-17	1600	A
USGS	06043500	1992-05-18	1870	A
USGS	06043500	1992-05-19	2120	A
USGS	06043500	1992-05-20	2290	A
USGS	06043500	1992-05-21	2310	A
USGS	06043500	1992-05-22	2030	A
USGS	06043500	1992-05-23	2030	A
USGS	06043500	1992-05-24	2100	A
USGS	06043500	1992-05-25	2110	A
USGS	06043500	1992-05-26	2100	A
USGS	06043500	1992-05-27	2920	A
USGS	06043500	1992-05-28	2290	A
USGS	06043500	1992-05-29	2020	A
USGS	06043500	1992-05-30	1900	A
USGS	06043500	1992-05-31	1760	A
USGS	06043500	1992-06-01	1650	A
USGS	06043500	1992-06-02	1640	A
USGS	06043500	1992-06-03	1660	A
USGS	06043500	1992-06-04	1530	A
USGS	06043500	1992-06-05	1550	A
USGS	06043500	1992-06-06	1410	A
USGS	06043500	1992-06-07	1350	A
USGS	06043500	1992-06-08	1320	A
USGS	06043500	1992-06-09	1310	A
USGS	06043500	1992-06-10	1320	A
USGS	06043500	1992-06-11	1350	A
USGS	06043500	1992-06-12	1370	A
USGS	06043500	1992-06-13	1360	A
USGS	06043500	1992-06-14	1280	A
USGS	06043500	1992-06-15	1600	A
USGS	06043500	1992-06-16	2330	A
USGS	06043500	1992-06-17	3330	A
USGS	06043500	1992-06-18	3080	A
USGS	06043500	1992-06-19	2730	A
USGS	06043500	1992-06-20	2430	A
USGS	06043500	1992-06-21	2180	A
USGS	06043500	1992-06-22	2020	A
USGS	06043500	1992-06-23	1920	A
USGS	06043500	1992-06-24	1820	A
USGS	06043500	1992-06-25	1800	A
USGS	06043500	1992-06-26	1700	A
USGS	06043500	1992-06-27	1640	A
USGS	06043500	1992-06-28	1510	A
USGS	06043500	1992-06-29	1620	A
USGS	06043500	1992-06-30	1610	A
USGS	06043500	1992-07-01	1720	A
USGS	06043500	1992-07-02	1600	A
USGS	06043500	1992-07-03	1520	A
USGS	06043500	1992-07-04	1560	A
USGS	06043500	1992-07-05	1540	A
USGS	06043500	1992-07-06	1410	A
USGS	06043500	1992-07-07	1340	A
USGS	06043500	1992-07-08	1280	A
USGS	06043500	1992-07-09	1300	A
USGS	06043500	1992-07-10	1200	A
USGS	06043500	1992-07-11	1210	A
USGS	06043500	1992-07-12	1260	A
USGS	06043500	1992-07-13	1190	A
USGS	06043500	1992-07-14	1100	A
USGS	06043500	1992-07-15	1050	A
USGS	06043500	1992-07-16	995	A
USGS	06043500	1992-07-17	955	A
USGS	06043500	1992-07-18	923	A
USGS	06043500	1992-07-19	916	A
USGS	06043500	1992-07-20	919	A
USGS	06043500	1992-07-21	927	A
USGS	06043500	1992-07-22	930	A
USGS	06043500	1992-07-23	863	A
USGS	06043500	1992-07-24	811	A
USGS	06043500	1992-07-25	790	A
USGS	06043500	1992-07-26	764	A
USGS	06043500	1992-07-27	737	A
USGS	06043500	1992-07-28	721	A
USGS	06043500	1992-07-29	705	A
USGS	06043500	1992-07-30	696	A
USGS	06043500	1992-07-31	676	A
USGS	06043500	1992-08-01	658	A
USGS	06043500	1992-08-02	646	A
USGS	06043500	1992-08-03	632	A
USGS	06043500	1992-08-04	636	A
USGS	06043500	1992-08-05	614	A
USGS	06043500	1992-08-06	599	A
USGS	06043500	1992-08-07	589	A
USGS	06043500	1992-08-08	577	A
USGS	06043500	1992-08-09	569	A
USGS	06043500	1992-08-10	553	A
USGS	06043500	1992-08-11	543	A
USGS	06043500	1992-08-12	536	A
USGS	06043500	1992-08-13	528	A
USGS	06043500	1992-08-14	520	A
USGS	06043500	1992-08-15	514	A
USGS	06043500	1992-08-16	535	A
USGS	06043500	1992-08-17	522	A
USGS	06043500	1992-08-18	520	A
USGS	06043500	1992-08-19	501	A
USGS	06043500	1992-08-20	498	A
USGS	06043500	1992-08-21	516	A
USGS	06043500	1992-08-22	504	A
USGS	06043500	1992-08-23	503	A
USGS	06043500	1992-08-24	534	A
USGS	06043500	1992-08-25	522	A
USGS	06043500	1992-08-26	506	A
USGS	06043500	1992-08-27	490	A
USGS	06043500	1992-08-28	474	A
USGS	06043500	1992-08-29	466	A
USGS	06043500	1992-08-30	464	A
USGS	06043500	1992-08-31	463	A
USGS	06043500	1992-09-01	469	A
USGS	06043500	1992-09-02	455	A
USGS	06043500	1992-09-03	441	A
USGS	06043500	1992-09-04	503	A
USGS	06043500	1992-09-05	567	A
USGS	06043500	1992-09-06	602	A
USGS	06043500	1992-09-07	572	A
USGS	06043500	1992-09-08	529	A
USGS	06043500	1992-09-09	512	A
USGS	06043500	1992-09-10	491	A
USGS	06043500	1992-09-11	475	A
USGS	06043500	1992-09-12	509	A
USGS	06043500	1992-09-13	577	A
USGS	06043500	1992-09-14	514	A
USGS	06043500	1992-09-15	493	A
USGS	06043500	1992-09-16	476	A
USGS	06043500	1992-09-17	460	A
USGS	06043500	1992-09-18	455	A
USGS	06043500	1992-09-19	450	A
USGS	06043500	1992-09-20	446	A
USGS	06043500	1992-09-21	452	A
USGS	06043500	1992-09-22	440	A
USGS	06043500	1992-09-23	431	A
USGS	06043500	1992-09-24	444	A
USGS	06043500	1992-09-25	479	A
USGS	06043500	1992-09-26	471	A
USGS	06043500	1992-09-27	459	A
USGS	06043500	1992-09-28	450	A
USGS	06043500	1992-09-29	444	A
USGS	06043500	1992-09-30	439	A
USGS	06043500	1992-10-01	434	A
USGS	06043500	1992-10-02	432	A
USGS	06043500	1992-10-03	430	A
USGS	06043500	1992-10-04	501	A
USGS	06043500	1992-10-05	527	A
USGS	06043500	1992-10-06	507	A
USGS	06043500	1992-10-07	461	A
USGS	06043500	1992-10-08	456	A
USGS	06043500	1992-10-09	472	A
USGS	06043500	1992-10-10	455	A
USGS	06043500	1992-10-11	464	A
USGS	06043500	1992-10-12	473	A
USGS	06043500	1992-10-13	483	A
USGS	06043500	1992-10-14	471	A
USGS	06043500	1992-10-15	451	A
USGS	06043500	1992-10-16	426	A
USGS	06043500	1992-10-17	452	A
USGS	06043500	1992-10-18	429	A
USGS	06043500	1992-10-19	430	A
USGS	06043500	1992-10-20	424	A
USGS	06043500	1992-10-21	421	A
USGS	06043500	1992-10-22	429	A
USGS	06043500	1992-10-23	422	A
USGS	06043500	1992-10-24	412	A
USGS	06043500	1992-10-25	417	A
USGS	06043500	1992-10-26	407	A
USGS	06043500	1992-10-27	407	A
USGS	06043500	1992-10-28	395	A
USGS	06043500	1992-10-29	419	A
USGS	06043500	1992-10-30	431	A
USGS	06043500	1992-10-31	420	A
USGS	06043500	1992-11-01	408	A
USGS	06043500	1992-11-02	407	A
USGS	06043500	1992-11-03	392	A
USGS	06043500	1992-11-04	343	A
USGS	06043500	1992-11-05	403	A
USGS	06043500	1992-11-06	398	A
USGS	06043500	1992-11-07	413	A
USGS	06043500	1992-11-08	412	A
USGS	06043500	1992-11-09	405	A
USGS	06043500	1992-11-10	372	A
USGS	06043500	1992-11-11	323	A
USGS	06043500	1992-11-12	357	A
USGS	06043500	1992-11-13	388	A
USGS	06043500	1992-11-14	394	A
USGS	06043500	1992-11-15	390	A
USGS	06043500	1992-11-16	381	A
USGS	06043500	1992-11-17	366	A
USGS	06043500	1992-11-18	391	A
USGS	06043500	1992-11-19	357	A
USGS	06043500	1992-11-20	364	A
USGS	06043500	1992-11-21	301	A
USGS	06043500	1992-11-22	345	A
USGS	06043500	1992-11-23	336	A
USGS	06043500	1992-11-24	288	A
USGS	06043500	1992-11-25	217	A
USGS	06043500	1992-11-26	197	A
USGS	06043500	1992-11-27	238	A
USGS	06043500	1992-11-28	307	A
USGS	06043500	1992-11-29	286	A
USGS	06043500	1992-11-30	275	A
USGS	06043500	1992-12-01	289	A
USGS	06043500	1992-12-02	289	A
USGS	06043500	1992-12-03	288	A
USGS	06043500	1992-12-04	253	A
USGS	06043500	1992-12-05	240	A:e
USGS	06043500	1992-12-06	260	A:e
USGS	06043500	1992-12-07	290	A:e
USGS	06043500	1992-12-08	323	A
USGS	06043500	1992-12-09	327	A
USGS	06043500	1992-12-10	309	A
USGS	06043500	1992-12-11	315	A
USGS	06043500	1992-12-12	311	A
USGS	06043500	1992-12-13	284	A
USGS	06043500	1992-12-14	285	A
USGS	06043500	1992-12-15	299	A
USGS	06043500	1992-12-16	298	A
USGS	06043500	1992-12-17	295	A
USGS	06043500	1992-12-18	280	A:e
USGS	06043500	1992-12-19	290	A:e
USGS	06043500	1992-12-20	303	A
USGS	06043500	1992-12-21	313	A
USGS	06043500	1992-12-22	327	A
USGS	06043500	1992-12-23	311	A
USGS	06043500	1992-12-24	308	A
USGS	06043500	1992-12-25	299	A
USGS	06043500	1992-12-26	300	A
USGS	06043500	1992-12-27	308	A
USGS	06043500	1992-12-28	270	A:e
USGS	06043500	1992-12-29	240	A:e
USGS	06043500	1992-12-30	220	A:e
USGS	06043500	1992-12-31	230	A:e
USGS	06043500	1993-01-01	250	A:e
USGS	06043500	1993-01-02	270	A:e
USGS	06043500	1993-01-03	283	A
USGS	06043500	1993-01-04	270	A:e
USGS	06043500	1993-01-05	260	A:e
USGS	06043500	1993-01-06	268	A
USGS	06043500	1993-01-07	265	A
USGS	06043500	1993-01-08	260	A:e
USGS	06043500	1993-01-09	250	A:e
USGS	06043500	1993-01-10	240	A:e
USGS	06043500	1993-01-11	250	A:e
USGS	06043500	1993-01-12	240	A:e
USGS	06043500	1993-01-13	230	A:e
USGS	06043500	1993-01-14	240	A:e
USGS	06043500	1993-01-15	250	A:e
USGS	06043500	1993-01-16	260	A:e
USGS	06043500	1993-01-17	250	A:e
USGS	06043500	1993-01-18	270	A:e
USGS	06043500	1993-01-19	280	A
USGS	06043500	1993-01-20	307	A
USGS	06043500	1993-01-21	307	A
USGS	06043500	1993-01-22	287	A
USGS	06043500	1993-01-23	278	A
USGS	06043500	1993-01-24	269	A
USGS	06043500	1993-01-25	280	A:e
USGS	06043500	1993-01-26	290	A:e
USGS	06043500	1993-01-27	280	A:e
USGS	06043500	1993-01-28	269	A
USGS	06043500	1993-01-29	269	A
USGS	06043500	1993-01-30	263	A
USGS	06043500	1993-01-31	257	A
USGS	06043500	1993-02-01	260	A
USGS	06043500	1993-02-02	266	A
USGS	06043500	1993-02-03	263	A
USGS	06043500	1993-02-04	252	A
USGS	06043500	1993-02-05	251	A
USGS	06043500	1993-02-06	257	A
USGS	06043500	1993-02-07	260	A
USGS	06043500	1993-02-08	264	A
USGS	06043500	1993-02-09	264	A
USGS	06043500	1993-02-10	260	A:e
USGS	06043500	1993-02-11	260	A:e
USGS	06043500	1993-02-12	270	A:e
USGS	06043500	1993-02-13	280	A:e
USGS	06043500	1993-02-14	270	A:e
USGS	06043500	1993-02-15	262	A
USGS	06043500	1993-02-16	232	A
USGS	06043500	1993-02-17	210	A
USGS	06043500	1993-02-18	234	A
USGS	06043500	1993-02-19	265	A
USGS	06043500	1993-02-20	278	A
USGS	06043500	1993-02-21	287	A
USGS	06043500	1993-02-22	282	A
USGS	06043500	1993-02-23	276	A
USGS	06043500	1993-02-24	272	A
USGS	06043500	1993-02-25	270	A:e
USGS	06043500	1993-02-26	260	A:e
USGS	06043500	1993-02-27	260	A:e
USGS	06043500	1993-02-28	260	A:e
USGS	06043500	1993-03-01	258	A
USGS	06043500	1993-03-02	261	A
USGS	06043500	1993-03-03	265	A
USGS	06043500	1993-03-04	263	A
USGS	06043500	1993-03-05	252	A
USGS	06043500	1993-03-06	272	A
USGS	06043500	1993-03-07	286	A
USGS	06043500	1993-03-08	287	A
USGS	06043500	1993-03-09	291	A
USGS	06043500	1993-03-10	283	A
USGS	06043500	1993-03-11	282	A
USGS	06043500	1993-03-12	261	A
USGS	06043500	1993-03-13	263	A
USGS	06043500	1993-03-14	277	A
USGS	06043500	1993-03-15	289	A
USGS	06043500	1993-03-16	289	A
USGS	06043500	1993-03-17	290	A
USGS	06043500	1993-03-18	297	A
USGS	06043500	1993-03-19	300	A
USGS	06043500	1993-03-20	305	A
USGS	06043500	1993-03-21	299	A
USGS	06043500	1993-03-22	296	A
USGS	06043500	1993-03-23	329	A
USGS	06043500	1993-03-24	357	A
USGS	06043500	1993-03-25	380	A
USGS	06043500	1993-03-26	424	A
USGS	06043500	1993-03-27	451	A
USGS	06043500	1993-03-28	415	A
USGS	06043500	1993-03-29	398	A
USGS	06043500	1993-03-30	384	A
USGS	06043500	1993-03-31	357	A
USGS	06043500	1993-04-01	352	A
USGS	06043500	1993-04-02	384	A
USGS	06043500	1993-04-03	363	A
USGS	06043500	1993-04-04	373	A
USGS	06043500	1993-04-05	391	A
USGS	06043500	1993-04-06	361	A
USGS	06043500	1993-04-07	348	A
USGS	06043500	1993-04-08	351	A
USGS	06043500	1993-04-09	382	A
USGS	06043500	1993-04-10	361	A
USGS	06043500	1993-04-11	374	A
USGS	06043500	1993-04-12	354	A
USGS	06043500	1993-04-13	343	A
USGS	06043500	1993-04-14	343	A
USGS	06043500	1993-04-15	340	A
USGS	06043500	1993-04-16	353	A
USGS	06043500	1993-04-17	364	A
USGS	06043500	1993-04-18	382	A
USGS	06043500	1993-04-19	382	A
USGS	06043500	1993-04-20	374	A
USGS	06043500	1993-04-21	377	A
USGS	06043500	1993-04-22	430	A
USGS	06043500	1993-04-23	472	A
USGS	06043500	1993-04-24	445	A
USGS	06043500	1993-04-25	426	A
USGS	06043500	1993-04-26	447	A
USGS	06043500	1993-04-27	437	A
USGS	06043500	1993-04-28	444	A
USGS	06043500	1993-04-29	487	A
